"";"CO_MUNICIPIO";"Finais";"Iniciais";"Cod_Municio";"total";"Instituição";"UF";"Populacao";"Coluna";"Conta";"Valor";"gasto_aluno"
"3243";"3517000";NA;547;"3517000";NA;"Prefeitura Municipal de Getulina - SP";"SP";11325;"Despesas Empenhadas";"12 - Educação";8716975,35;NA
"3244";"3517109";NA;289;"3517109";NA;"Prefeitura Municipal de Glicério - SP";"SP";4787;"Despesas Empenhadas";"12 - Educação";5739917,06;NA
"3245";"3517208";NA;840;"3517208";NA;"Prefeitura Municipal de Guaiçara - SP";"SP";11752;"Despesas Empenhadas";"12 - Educação";10012785,74;NA
"3246";"3517307";NA;419;"3517307";NA;"Prefeitura Municipal de Guaimbê - SP";"SP";5717;"Despesas Empenhadas";"12 - Educação";6506415,13;NA
"3247";"3517406";23;2228;"3517406";2251;"Prefeitura Municipal de Guaíra - SP";"SP";40287;"Despesas Empenhadas";"12 - Educação";39711382,16;17641,6624433585
"3248";"3517505";913;1254;"3517505";2167;"Prefeitura Municipal de Guapiaçu - SP";"SP";20340;"Despesas Empenhadas";"12 - Educação";20055636,37;9255,02370558376
"3249";"3517604";634;905;"3517604";1539;"Prefeitura Municipal de Guapiara - SP";"SP";17758;"Despesas Empenhadas";"12 - Educação";17105205,74;11114,4936582196
"3250";"3517703";1104;1239;"3517703";2343;"Prefeitura Municipal de Guará - SP";"SP";20997;"Despesas Empenhadas";"12 - Educação";25885908,14;11048,1895603927
"3251";"3517802";12;430;"3517802";442;"Prefeitura Municipal de Guaraçaí - SP";"SP";8495;"Despesas Empenhadas";"12 - Educação";7170332,85;16222,4725113122
"3252";"3517901";565;677;"3517901";1242;"Prefeitura Municipal de Guaraci - SP";"SP";10872;"Despesas Empenhadas";"12 - Educação";13497700,88;10867,7140740741
"3253";"3518008";NA;126;"3518008";NA;"Prefeitura Municipal de Guarani d'Oeste - SP";"SP";2018;"Despesas Empenhadas";"12 - Educação";3106661,17;NA
"3254";"3518107";NA;87;"3518107";NA;"Prefeitura Municipal de Guarantã - SP";"SP";6662;"Despesas Empenhadas";"12 - Educação";6152316,19;NA
"3255";"3518206";NA;1391;"3518206";NA;"Prefeitura Municipal de Guararapes - SP";"SP";32502;"Despesas Empenhadas";"12 - Educação";28005309,99;NA
"3256";"3518305";9;2077;"3518305";2086;"Prefeitura Municipal de Guararema - SP";"SP";28664;"Despesas Empenhadas";"12 - Educação";39233753,62;18808,1273346117
"3257";"3518404";1989;5797;"3518404";7786;"Prefeitura Municipal de Guaratinguetá - SP";"SP";119753;"Despesas Empenhadas";"12 - Educação";92287160,42;11852,9617801182
"3258";"3518503";51;737;"3518503";788;"Prefeitura Municipal de Guareí - SP";"SP";17213;"Despesas Empenhadas";"12 - Educação";15307874,23;19426,2363324873
"3259";"3518602";2079;2619;"3518602";4698;"Prefeitura Municipal de Guariba - SP";"SP";39216;"Despesas Empenhadas";"12 - Educação";43965889,44;9358,42687100894
"3260";"3518701";7837;12582;"3518701";20419;"Prefeitura Municipal de Guarujá - SP";"SP";313421;"Despesas Empenhadas";"12 - Educação";376600517,31;18443,631779715
"3261";"3518800";NA;54449;"3518800";NA;"Prefeitura Municipal de Guarulhos - SP";"SP";1337087;"Despesas Empenhadas";"12 - Educação";966582774,78;NA
"3262";"3518859";428;601;"3518859";1029;"Prefeitura Municipal de Guatapará - SP";"SP";7496;"Despesas Empenhadas";"12 - Educação";10794894,51;10490,6652186589
"3263";"3518909";NA;290;"3518909";NA;"Prefeitura Municipal de Guzolândia - SP";"SP";5142;"Despesas Empenhadas";"12 - Educação";4274828,76;NA
"3264";"3519006";NA;106;"3519006";NA;"Prefeitura Municipal de Herculândia - SP";"SP";9338;"Despesas Empenhadas";"12 - Educação";5818959,31;NA
"3265";"3519055";667;818;"3519055";1485;"Prefeitura Municipal de Holambra - SP";"SP";13698;"Despesas Empenhadas";"12 - Educação";20140394,66;13562,5553265993
"3266";"3519071";151;12976;"3519071";13127;"Prefeitura Municipal de Hortolândia - SP";"SP";219039;"Despesas Empenhadas";"12 - Educação";200602088,11;15281,6399870496
"3267";"3519105";481;637;"3519105";1118;"Prefeitura Municipal de Iacanga - SP";"SP";11206;"Despesas Empenhadas";"12 - Educação";13131414,38;11745,4511449016
"3268";"3519204";NA;69;"3519204";NA;"Prefeitura Municipal de Iacri - SP";"SP";6457;"Despesas Empenhadas";"12 - Educação";3989247,9;NA
"3269";"3519253";293;497;"3519253";790;"Prefeitura Municipal de Iaras - SP";"SP";8230;"Despesas Empenhadas";"12 - Educação";9739000,36;12327,848556962
"3270";"3519303";NA;2395;"3519303";NA;"Prefeitura Municipal de Ibaté - SP";"SP";33884;"Despesas Empenhadas";"12 - Educação";28321996,96;NA
"3271";"3519402";516;679;"3519402";1195;"Prefeitura Municipal de Ibirá - SP";"SP";12096;"Despesas Empenhadas";"12 - Educação";13835455,34;11577,7868953975
"3272";"3519501";NA;405;"3519501";NA;"Prefeitura Municipal de Ibirarema - SP";"SP";7459;"Despesas Empenhadas";"12 - Educação";7730278,6;NA
"3273";"3519600";240;1779;"3519600";2019;"Prefeitura Municipal de Ibitinga - SP";"SP";58188;"Despesas Empenhadas";"12 - Educação";41347973,87;20479,4323278851
"3274";"3519709";97;5461;"3519709";5558;"Prefeitura Municipal de Ibiúna - SP";"SP";77005;"Despesas Empenhadas";"12 - Educação";60577961,63;10899,2374289313
"3275";"3519808";399;450;"3519808";849;"Prefeitura Municipal de Icém - SP";"SP";8055;"Despesas Empenhadas";"12 - Educação";10571389,38;12451,5775971731
"3276";"3519907";NA;491;"3519907";NA;"Prefeitura Municipal de Iepê - SP";"SP";8070;"Despesas Empenhadas";"12 - Educação";9118700,29;NA
"3277";"3520004";NA;1247;"3520004";NA;"Prefeitura Municipal de Igaraçu do Tietê - SP";"SP";24525;"Despesas Empenhadas";"12 - Educação";17155108,41;NA
"3278";"3520103";1140;1348;"3520103";2488;"Prefeitura Municipal de Igarapava - SP";"SP";29902;"Despesas Empenhadas";"12 - Educação";30461479,31;12243,3598512862
"3279";"3520202";414;752;"3520202";1166;"Prefeitura Municipal de Igaratá - SP";"SP";9397;"Despesas Empenhadas";"12 - Educação";14998385,04;12863,1089536878
"3280";"3520301";179;1823;"3520301";2002;"Prefeitura Municipal de Iguape - SP";"SP";30519;"Despesas Empenhadas";"12 - Educação";29584714,43;14777,5796353646
"3281";"3520400";1756;2304;"3520400";4060;"Prefeitura Municipal de Ilhabela - SP";"SP";32782;"Despesas Empenhadas";"12 - Educação";118984580,9;29306,5470197044
"3282";"3520426";686;865;"3520426";1551;"Prefeitura Municipal de Ilha Comprida - SP";"SP";10476;"Despesas Empenhadas";"12 - Educação";21616816,9;13937,341650548
"3283";"3520442";NA;1224;"3520442";NA;"Prefeitura Municipal de Ilha Solteira - SP";"SP";26443;"Despesas Empenhadas";"12 - Educação";28981011,83;NA
"3284";"3520509";16;12431;"3520509";12447;"Prefeitura Municipal de Indaiatuba - SP";"SP";235367;"Despesas Empenhadas";"12 - Educação";245455274,15;19720,0348798907
"3285";"3520707";NA;216;"3520707";NA;"Prefeitura Municipal de Indiaporã - SP";"SP";3960;"Despesas Empenhadas";"12 - Educação";4684009,25;NA
"3286";"3520806";NA;213;"3520806";NA;"Prefeitura Municipal de Inúbia Paulista - SP";"SP";3907;"Despesas Empenhadas";"12 - Educação";3938328,68;NA
"3287";"3520905";730;1008;"3520905";1738;"Prefeitura Municipal de Ipaussu - SP";"SP";14674;"Despesas Empenhadas";"12 - Educação";15394822,18;8857,78031070196
"3288";"3521002";1722;2332;"3521002";4054;"Prefeitura Municipal de Iperó - SP";"SP";34149;"Despesas Empenhadas";"12 - Educação";40130897,02;9899,08658608781
"3289";"3521101";NA;504;"3521101";NA;"Prefeitura Municipal de Ipeúna - SP";"SP";7047;"Despesas Empenhadas";"12 - Educação";10139473,6;NA
"3290";"3521150";NA;378;"3521150";NA;"Prefeitura Municipal de Ipiguá - SP";"SP";5101;"Despesas Empenhadas";"12 - Educação";5086962,38;NA
"3291";"3521200";220;190;"3521200";410;"Prefeitura Municipal de Iporanga - SP";"SP";4316;"Despesas Empenhadas";"12 - Educação";6074647,47;14816,2133414634
"3292";"3521309";750;834;"3521309";1584;"Prefeitura Municipal de Ipuã - SP";"SP";15752;"Despesas Empenhadas";"12 - Educação";20721324,91;13081,6445138889
"3293";"3521408";NA;1358;"3521408";NA;"Prefeitura Municipal de Iracemápolis - SP";"SP";22914;"Despesas Empenhadas";"12 - Educação";22456962,49;NA
"3294";"3521507";NA;460;"3521507";NA;"Prefeitura Municipal de Irapuã - SP";"SP";7878;"Despesas Empenhadas";"12 - Educação";7097622,1;NA
"3295";"3521606";NA;289;"3521606";NA;"Prefeitura Municipal de Irapuru - SP";"SP";8217;"Despesas Empenhadas";"12 - Educação";5075057,38;NA
"3296";"3521804";NA;1590;"3521804";NA;"Prefeitura Municipal de Itaí - SP";"SP";26287;"Despesas Empenhadas";"12 - Educação";22510131,76;NA
"3297";"3521903";634;833;"3521903";1467;"Prefeitura Municipal de Itajobi - SP";"SP";15212;"Despesas Empenhadas";"12 - Educação";17225442,53;11741,9512815269
"3298";"3522000";NA;236;"3522000";NA;"Prefeitura Municipal de Itaju - SP";"SP";3655;"Despesas Empenhadas";"12 - Educação";4068270,34;NA
"3299";"3522109";4346;7736;"3522109";12082;"Prefeitura Municipal de Itanhaém - SP";"SP";97439;"Despesas Empenhadas";"12 - Educação";134449238,66;11128,0614682999
"3300";"3522158";NA;50;"3522158";NA;"Prefeitura Municipal de Itaóca - SP";"SP";3339;"Despesas Empenhadas";"12 - Educação";3587657,49;NA
"3301";"3522208";92;11743;"3522208";11835;"Prefeitura Municipal de Itapecerica da Serra - SP";"SP";169103;"Despesas Empenhadas";"12 - Educação";117748996,89;9949,21815716096
"3302";"3522307";158;8171;"3522307";8329;"Prefeitura Municipal de Itapetininga - SP";"SP";158561;"Despesas Empenhadas";"12 - Educação";120481078,02;14465,2512930724
"3303";"3522406";4331;5923;"3522406";10254;"Prefeitura Municipal de Itapeva - SP";"SP";93145;"Despesas Empenhadas";"12 - Educação";92902308,79;9060,10423151941
"3304";"3522505";242;17999;"3522505";18241;"Prefeitura Municipal de Itapevi - SP";"SP";226488;"Despesas Empenhadas";"12 - Educação";217110059,29;11902,3112378707
"3305";"3522604";45;2933;"3522604";2978;"Prefeitura Municipal de Itapira - SP";"SP";73410;"Despesas Empenhadas";"12 - Educação";51996570,67;17460,2319241101
"3306";"3522653";51;258;"3522653";309;"Prefeitura Municipal de Itapirapuã Paulista - SP";"SP";4161;"Despesas Empenhadas";"12 - Educação";5210711,3;16863,1433656958
"3307";"3522703";213;608;"3522703";821;"Prefeitura Municipal de Itápolis - SP";"SP";42547;"Despesas Empenhadas";"12 - Educação";34691685,18;42255,4021680877
"3308";"3522802";92;844;"3522802";936;"Prefeitura Municipal de Itaporanga - SP";"SP";15140;"Despesas Empenhadas";"12 - Educação";11721010,71;12522,4473397436
"3309";"3522901";NA;848;"3522901";NA;"Prefeitura Municipal de Itapuí - SP";"SP";13475;"Despesas Empenhadas";"12 - Educação";13640412,75;NA
"3310";"3523008";NA;320;"3523008";NA;"Prefeitura Municipal de Itapura - SP";"SP";4760;"Despesas Empenhadas";"12 - Educação";5828805,44;NA
"3311";"3523107";NA;25631;"3523107";NA;"Prefeitura Municipal de Itaquaquecetuba - SP";"SP";356774;"Despesas Empenhadas";"12 - Educação";205790316,69;NA
"3312";"3523206";655;2916;"3523206";3571;"Prefeitura Municipal de Itararé - SP";"SP";50243;"Despesas Empenhadas";"12 - Educação";37328559,34;10453,2510053206
"3313";"3523305";99;783;"3523305";882;"Prefeitura Municipal de Itariri - SP";"SP";16913;"Despesas Empenhadas";"12 - Educação";15209204,96;17243,996553288
"3314";"3523404";4480;5853;"3523404";10333;"Prefeitura Municipal de Itatiba - SP";"SP";114912;"Despesas Empenhadas";"12 - Educação";135154253,88;13079,8658550276
"3315";"3523503";556;1451;"3523503";2007;"Prefeitura Municipal de Itatinga - SP";"SP";19951;"Despesas Empenhadas";"12 - Educação";20486412,04;10207,479840558
"3316";"3523602";268;917;"3523602";1185;"Prefeitura Municipal de Itirapina - SP";"SP";17377;"Despesas Empenhadas";"12 - Educação";17973769,12;15167,7376540084
"3317";"3523701";3;457;"3523701";460;"Prefeitura Municipal de Itirapuã - SP";"SP";6363;"Despesas Empenhadas";"12 - Educação";6172056,42;13417,5139565217
"3318";"3523800";NA;64;"3523800";NA;"Prefeitura Municipal de Itobi - SP";"SP";7842;"Despesas Empenhadas";"12 - Educação";3307855,07;NA
"3319";"3523909";39;9378;"3523909";9417;"Prefeitura Municipal de Itu - SP";"SP";168643;"Despesas Empenhadas";"12 - Educação";160499466,29;17043,5877976001
"3320";"3524006";NA;4077;"3524006";NA;"Prefeitura Municipal de Itupeva - SP";"SP";55596;"Despesas Empenhadas";"12 - Educação";71354898,16;NA
"3321";"3524105";1496;1669;"3524105";3165;"Prefeitura Municipal de Ituverava - SP";"SP";41206;"Despesas Empenhadas";"12 - Educação";37404405,12;11818,137478673
"3322";"3524204";324;430;"3524204";754;"Prefeitura Municipal de Jaborandi - SP";"SP";6900;"Despesas Empenhadas";"12 - Educação";8042207,52;10666,0577188329
"3323";"3524303";840;3145;"3524303";3985;"Prefeitura Municipal de Jaboticabal - SP";"SP";76196;"Despesas Empenhadas";"12 - Educação";56990737,08;14301,3141982434
"3324";"3524402";20;12046;"3524402";12066;"Prefeitura Municipal de Jacareí - SP";"SP";228214;"Despesas Empenhadas";"12 - Educação";159516152,88;13220,3010840378
"3325";"3524501";NA;419;"3524501";NA;"Prefeitura Municipal de Jaci - SP";"SP";6609;"Despesas Empenhadas";"12 - Educação";6003818,34;NA
"3326";"3524600";171;1009;"3524600";1180;"Prefeitura Municipal de Jacupiranga - SP";"SP";17876;"Despesas Empenhadas";"12 - Educação";16525792,18;14004,9086271186
"3327";"3524709";2420;3207;"3524709";5627;"Prefeitura Municipal de Jaguariúna - SP";"SP";53069;"Despesas Empenhadas";"12 - Educação";89932849,68;15982,3795414964
"3328";"3524808";NA;2118;"3524808";NA;"Prefeitura Municipal de Jales - SP";"SP";49017;"Despesas Empenhadas";"12 - Educação";39774786,44;NA
"3329";"3524907";365;434;"3524907";799;"Prefeitura Municipal de Jambeiro - SP";"SP";6305;"Despesas Empenhadas";"12 - Educação";11018465,16;13790,3193491865
"3330";"3525003";NA;6100;"3525003";NA;"Prefeitura Municipal de Jandira - SP";"SP";120177;"Despesas Empenhadas";"12 - Educação";76361392,46;NA
"3331";"3525201";117;2163;"3525201";2280;"Prefeitura Municipal de Jarinu - SP";"SP";28012;"Despesas Empenhadas";"12 - Educação";43314548,96;18997,6091929825
"3332";"3525300";704;6461;"3525300";7165;"Prefeitura Municipal de Jaú - SP";"SP";144828;"Despesas Empenhadas";"12 - Educação";99721598,12;13917,8783140265
"3333";"3525409";204;314;"3525409";518;"Prefeitura Municipal de Jeriquara - SP";"SP";3209;"Despesas Empenhadas";"12 - Educação";6319403,19;12199,6200579151
"3334";"3525508";713;797;"3525508";1510;"Prefeitura Municipal de Joanópolis - SP";"SP";12837;"Despesas Empenhadas";"12 - Educação";14847233,6;9832,60503311258
"3335";"3525607";NA;289;"3525607";NA;"Prefeitura Municipal de João Ramalho - SP";"SP";4442;"Despesas Empenhadas";"12 - Educação";5076703,34;NA
"3336";"3525706";558;915;"3525706";1473;"Prefeitura Municipal de José Bonifácio - SP";"SP";35872;"Despesas Empenhadas";"12 - Educação";33242192,28;22567,6797556008
"3337";"3525805";NA;288;"3525805";NA;"Prefeitura Municipal de Júlio Mesquita - SP";"SP";4710;"Despesas Empenhadas";"12 - Educação";4665162,6;NA
"3338";"3525854";190;218;"3525854";408;"Prefeitura Municipal de Jumirim - SP";"SP";3237;"Despesas Empenhadas";"12 - Educação";4794966,34;11752,3684803922
"3339";"3525904";319;19277;"3525904";19596;"Prefeitura Municipal de Jundiaí - SP";"SP";405740;"Despesas Empenhadas";"12 - Educação";460223000,91;23485,5583236375
"3340";"3526001";NA;1133;"3526001";NA;"Prefeitura Municipal de Junqueirópolis - SP";"SP";20211;"Despesas Empenhadas";"12 - Educação";18953534,97;NA
"3341";"3526100";101;1233;"3526100";1334;"Prefeitura Municipal de Juquiá - SP";"SP";19274;"Despesas Empenhadas";"12 - Educação";19099643,86;14317,574107946
"3342";"3526209";313;1066;"3526209";1379;"Prefeitura Municipal de Juquitiba - SP";"SP";30837;"Despesas Empenhadas";"12 - Educação";29004626,74;21033,086831037
"3343";"3526308";NA;329;"3526308";NA;"Prefeitura Municipal de Lagoinha - SP";"SP";4949;"Despesas Empenhadas";"12 - Educação";5445486,95;NA
"3344";"3526407";1051;1574;"3526407";2625;"Prefeitura Municipal de Laranjal Paulista - SP";"SP";27890;"Despesas Empenhadas";"12 - Educação";28569182,06;10883,497927619
"3345";"3526506";209;324;"3526506";533;"Prefeitura Municipal de Lavínia - SP";"SP";11156;"Despesas Empenhadas";"12 - Educação";6296905,25;11814,0811444653
"3346";"3526605";313;517;"3526605";830;"Prefeitura Municipal de Lavrinhas - SP";"SP";7102;"Despesas Empenhadas";"12 - Educação";8252937,47;9943,29815662651
"3347";"3526704";12;6195;"3526704";6207;"Prefeitura Municipal de Leme - SP";"SP";100296;"Despesas Empenhadas";"12 - Educação";84184609,98;13562,8500048333
"3348";"3526803";1226;3739;"3526803";4965;"Prefeitura Municipal de Lençóis Paulista - SP";"SP";66664;"Despesas Empenhadas";"12 - Educação";57736526,43;11628,7062296073
"3349";"3526902";96;12701;"3526902";12797;"Prefeitura Municipal de Limeira - SP";"SP";298701;"Despesas Empenhadas";"12 - Educação";207344605,26;16202,5947690865
"3350";"3527009";339;479;"3527009";818;"Prefeitura Municipal de Lindóia - SP";"SP";7695;"Despesas Empenhadas";"12 - Educação";9998975,08;12223,6859168704
"3351";"3527108";73;756;"3527108";829;"Prefeitura Municipal de Lins - SP";"SP";76562;"Despesas Empenhadas";"12 - Educação";51510122,15;62135,2498793727
"3352";"3527207";1612;4200;"3527207";5812;"Prefeitura Municipal de Lorena - SP";"SP";87584;"Despesas Empenhadas";"12 - Educação";59595272,01;10253,8320732966
"3353";"3527256";NA;128;"3527256";NA;"Prefeitura Municipal de Lourdes - SP";"SP";2260;"Despesas Empenhadas";"12 - Educação";3082895,88;NA
"3354";"3527306";NA;3213;"3527306";NA;"Prefeitura Municipal de Louveira - SP";"SP";44904;"Despesas Empenhadas";"12 - Educação";102649133,32;NA
"3355";"3527405";466;1048;"3527405";1514;"Prefeitura Municipal de Lucélia - SP";"SP";21330;"Despesas Empenhadas";"12 - Educação";17859233,88;11796,0593659181
"3356";"3527504";NA;147;"3527504";NA;"Prefeitura Municipal de Lucianópolis - SP";"SP";2372;"Despesas Empenhadas";"12 - Educação";3670225,45;NA
"3357";"3527603";760;897;"3527603";1657;"Prefeitura Municipal de Luís Antônio - SP";"SP";13703;"Despesas Empenhadas";"12 - Educação";21439114,56;12938,5121062161
"3358";"3527702";NA;341;"3527702";NA;"Prefeitura Municipal de Luiziânia - SP";"SP";5573;"Despesas Empenhadas";"12 - Educação";5686586,78;NA
"3359";"3527801";NA;320;"3527801";NA;"Prefeitura Municipal de Lupércio - SP";"SP";4561;"Despesas Empenhadas";"12 - Educação";5742511,78;NA
"3360";"3527900";NA;212;"3527900";NA;"Prefeitura Municipal de Lutécia - SP";"SP";2717;"Despesas Empenhadas";"12 - Educação";5305335,22;NA
"3361";"3528007";NA;1121;"3528007";NA;"Prefeitura Municipal de Macatuba - SP";"SP";17111;"Despesas Empenhadas";"12 - Educação";15328010,67;NA
"3362";"3528106";NA;59;"3528106";NA;"Prefeitura Municipal de Macaubal - SP";"SP";8060;"Despesas Empenhadas";"12 - Educação";6140196,06;NA
"3363";"3528205";NA;224;"3528205";NA;"Prefeitura Municipal de Macedônia - SP";"SP";3741;"Despesas Empenhadas";"12 - Educação";4432597,11;NA
